label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13
0	-277 kg	1.7772	football	guinea pig	-31	0.3691	1.2521	1.461	207 mph	2.5979	-600	-1.4072	-106	1126
1	332 kg	-0.4299	soccer	hamster	482	0.6892	0.5409	0.0295	844 mph	-0.6954	1539	-0.0122	-1904	325
1	549 kg	0.6465	golf	hamster	1179	1.4129	0.6423	-0.6867	994 mph	1.3611	134	0.2114	599	950
1	-794 kg	0.1934	running	rabbit	693	1.0796	1.6593	0.062	-1017 mph	1.3719	-1145	-0.4382	1109	-312
3	2290 kg	-0.5924	track & field	cat, ferret	1279	0.9534	0.324	-0.5674	1548 mph	0.3782	-414	-0.4373	-353	935
2	1809 kg	0.7708	baseball	rat	262	1.3985	0.288	-0.6351	-865 mph	0.1616	899	-0.8887	-158	906
3		-0.4004	track & field	ferret	182	0.4432	0.664	1.2075	1515 mph	0.6739	158	1.3453	-730	635
2	542 kg	-0.6395	tennis	reptile, pig, rat	143	-1.6594	0.201	-0.2211	-37 mph	-0.3627	539	0.7261	-89	1012
1	-287 kg	1.9689	golf	rabbit	-496	-0.2084	0.6992	1.6073	318 mph	-0.0869	1162	-0.3138	882	1791
2	920 kg	0.097	ice hockey	reptile, dog	1119	1.0826	1.5787	1.699	404 mph	0.5194	1277	1.4122	452	-560
2	631 kg	0.4577	ice hockey	rat	1443	0.0568	1.313	1.9783	-431 mph	1.1	93	0.6805	92	1311
1	819 kg	0.3439	golf	hamster	564	1.1179	1.4243	1.1627	690 mph	1.8038	-489	0.0337	-869	383
1	-1069 kg	0.671	soccer	rabbit	2373	0.8806	-0.3453	0.532	456 mph	0.7627	395	-0.417	148	-517
1	-1320 kg	1.825	golf	rabbit	-772	0.7408	0.6075	0.1609	-582 mph	0.0554	210	0.9331	-332	-360
2	1730 kg	0.3425	ice hockey	pig	864	1.5459	0.2088	-0.4543	-324 mph	1.2227	135	-1.9695	1287	-372
2	1272 kg	0.6166	boxing	reptile, rat, pig	342	-1.035	-0.203	-1.2621	-2229 mph	0.6413	1260	0.3744	140	281
1	290 kg	0.0712	golf	rabbit	-272	1.317	0.6432	0.1465	627 mph	-0.3126	-415	-0.8237	816	-1548
3	504 kg	1.1909	motor sports	cat	718	1.0151	1.2362	0.2184	1256 mph	-0.4086	1051	1.413	-891	1234
2	1127 kg	0.8042	tennis	reptile, dog	793	-0.2477	1.1449	1.9012	404 mph	1.4705	-602	-0.2273	-521	-1308
3	1185 kg	-0.1095	track & field	cat, chicken	679	1.0348	0.5366	-0.7146	-11 mph	1.0737	150	0.7946	984	491
3	1553 kg	1.8302	track & field	ferret, cat	969	1.3969	1.3896	0.7724	914 mph	-0.4968	-850	1.5395	1319	706
0	225 kg	0.6292	football	bird, fish	1052	1.0062	1.3198	0.6601	1779 mph	0.718	36	2.1742	-86	843
2	1470 kg	-0.3367	BASEBALL	REPTILE	56	1.3535	-0.2685	1.7845	-365 mph	1.3247	482	2.0905	1736	1021
0	-80 kg	0.9172	football	guinea pig, bird	-220	0.0808	0.9557	2.046	314 mph	0.533	n/a	-0.4405	723	2362
3	1015 kg	1.4467	motor sports	ferret	510	1.4847	-0.0209	-1.6462	2437 mph	-0.0936	354	0.8986	53	-1467
1	326 kg	0.648	soccer	rabbit	-284	-0.1364	-0.1376	1.0037	-334 mph	0.0405	3419	-1.3138	1870	918
1	1123 kg	-0.9892	running	rabbit	-533	1.0138	0.4884	-0.0756	-520 mph	-0.5078	64	-0.1647	2199	-798
0	-33 kg	1.9011	badminton	guinea pig, bird	-34	-0.1312	2.0455	0.8931	954 mph	2.5574	-703	-0.1064	776	-609
1	1241 kg	1.145	golf	hamster	1774	1.4645	1.3084	1.6766	584 mph	0.0015	1427	0.8577	650	-161
2	1034 kg	0.7259	boxing	reptile, pig	457	0.9821	0.5623	-0.1101	-64 mph	2.621	-1255	0.8587	1258	691
2	1486 kg	-2.3593	boxing	reptile, dog, rat	809	0.7531	-0.5426	1.5363	-1778 mph	0.607	799	-0.7549	279	937
2	1103 kg	-0.4017	ice hockey	dog, pig	77	0.7059	-0.5175	-0.0391	872 mph	0.5244	-465	0.0401	1507	290
2	1094 kg	-0.0516	?	reptile, rat, pig	667	-0.3811	-0.2563	1.578	752 mph	0.0445	687	0.8476	?	-196
1	355 kg	-1.542	basketball	hamster	-382	1.1033	1.4129	1.0494	-181 mph	0.2396	1504	-0.0503	1492	-294
3	69 kg	-0.3902	track & field	cat, chicken	2027	0.8028	0.9387	-0.2253	2035 mph	1.1976	505	0.0915	824	-1319
2	533 kg	0.3543	baseball	rat	1020	0.6195	0.3306	1.267	-424 mph	0.6662	733	0.3927	854	-8
2	31 kg	-0.3791	tennis	pig, reptile	-135	1.1835	0.8023	-0.1029	66 mph	2.0472	423	-0.0677	-110	69
2	71 kg	-1.3162	ice hockey	pig	530	1.0085	0.0898	1.7682	-57 mph	0.5972	-101	0.2791	2071	-187
3	1396 kg	1.2211	motor sports	chicken	6	-0.2102	-0.4558	0.241	2465 mph	-0.1123	-174	1.2	456	1829
3	617 kg	-0.3138	track & field	cat	416	0.3259	-0.1519	1.0329	277 mph	0.7689	868	0.3358	320	2446
0	254 kg	0.2787	volleyball	bird, fish	847	-0.0504	0.4458	1.8765	51 mph	1.1321	-580	-0.6671	-540	2054
0	1040 kg	-0.2425	football	chicken, ferret	-907	-0.6431	0.8961	0.4917	None	0.8748	22	0.584	2258	519
0	-101 kg	0.1628	badminton	fish	555	0.9786	0.3137	-1.4241	-382 mph	1.0882	-247	NULL	99	1766
1	683 kg	0.1027	GOLF	rabbit	337	-0.3276	0.7	1.1198	776 mph	-1.2013	274	1.2902	1018	-630
2	11 kg	0.4785	boxing	Reptile	203	2.0143	0.6783	-0.0896	-508 mph	1.3325	1303	0.5358	-649	2094
0	1386 kg	-0.307	volleyball	fish, bird	-938	0.1417	0.2185	2.1668	542 mph	0.2046	-597	0.3546	1103	1402
2	-344 kg	0.9867	tennis	rat	1062	0.9897	0.2808	0.7158	729 mph	0.4817	-695	0.9401	1037	385
0	842 kg	1.4743	badminton	bird, guinea pig	1186	0.4072	-0.3859	2.5308	1428 mph	0.4619	1602	-0.6184	1741	821
3	2218 kg	1.5701	track & field	chicken	47	0.452	0.9249	-0.0696	-385 mph	0.3542	-1810	1.8081	915	-1047
3	1008 kg	1.8005	motor sports	ferret, chicken	-126	0.0763	NULL	1.9464	850 mph	-0.5848	1131	-0.1006	-199	-249
1	-268 kg	0.9924	BASKETBALL	hamster	1063	-0.2888		0.0257	9 mph	0.1348	-495	-0.1517	322	755
2	1009 kg	0.2558	tennis	dog, reptile, pig	1201	0.561	1.2534	1.3557	964 mph	0.0206	2392	0.6072	2071	2272
0	223 kg	1.6272	badminton	guinea pig	1498	-0.7111	0.1992	0.757	356 mph	0.485	710	-1.0895	-166	1293
3	1666 kg	-1.3213	track & field	ferret, cat	106	0.1174	-0.6113	0.3475	506 mph	0.4266	-24	-0.1238	-267	69
3	1506 kg	-0.6236	motor sports	chicken	278	0.1245	0.4349	1.1619	373 mph	0.4534	61	1.8578	472	-463
2	497 kg	0.0089	tennis	dog, reptile	-620	1.5624	0.2823	-0.4054	-832 mph	-0.5145	-681	2.4279	533	467
0	-224 kg	1.5681	volleyball	fish	-272	-0.0879	0.5053	0.9852	398 mph	1.8813	-1630	0.8007	244	293
2	613 kg	0.0805	tennis	pig, dog	1060	1.1542	1.3249	0.865	561 mph	1.4736	1313	-0.7268	1560	1379
0	225 kg	0.5941	volleyball	fish, guinea pig	-272	0.2047	0.8794	-1.1454	2122 mph	1.4884	225	-0.1412	?	1727
2	827 kg	-0.7903	n/a	rat, reptile	-322	0.132	1.307	2.5163	1718 mph	1.5417	-200	1.4431	1988	817
1	1145 kg	-1.2344	basketball	RABBIT	155	1.7871	0.7461	0.7954	-359 mph	0.3815	285	-0.4618	1427	32
2	1235 kg	1.0425	ice hockey	dog, rat	-53	0.8799	0.8545	-0.1519	733 mph	1.171	1160	0.2089	1231	1669
2	2176 kg	0.7188	baseball	reptile	621	0.2609	-0.6137	-0.4706	206 mph	0.7289	-338	1.4639	-405	906
0	-229 kg	0.3606	volleyball	fish, guinea pig	789	-0.8082	-0.0763	-0.8202	1036 mph	1.7748	1330	2.6299	-800	1789
0	-88 kg	-1.6729	football	guinea pig	-712	-0.4554	1.2063	0.0003	-260 mph	0.1473	768	1.6868	-1192	-133
1	291 kg	-0.0247	basketball	rabbit	-163	-0.3432	0.5871	0.3034	-762 mph	0.2345	1628	-0.7366	-237	1098
2	1559 kg	-0.5149	boxing	reptile, dog	286	0.4577	0.6368	0.3457	-691 mph	0.285	364	1.0658	-35	1040
0	-374 kg	-0.4365	badminton	fish	1486	2.0493	1.5119	1.2919	393 mph	1.053	1308	-0.5608	731	-508
2	2691 kg	-0.759	boxing	pig, dog	803	0.7383	0.6833	-0.621	791 mph	-0.1692	-1855	0.2705	1785	645
0	291 kg	1.3766	badminton	bird, fish	547	0.2671	0.2031	1.4604	428 mph	-0.1731	619	2.1759	637	1017
3	1709 kg	NULL	track & field	chicken	1902	0.4534	1.5468	-0.2912	1428 mph	0.5464	2618	-0.2123	-1024	-666
3	347 kg	-1.1682	running	ferret, cat	1624	1.0965	-0.06	1.8279	984 mph	0.6338	899	0.803	-1042	-1106
2	688 kg	1.5693	boxing	dog	-174	1.2973	0.5526	1.5893	-49 mph	1.4099	1473	-0.3174	1006	-263
1	415 kg	-0.7198	golf	hamster	-4	0.1712	0.9081	-0.3635	611 mph	-0.229	66	0.6679	689	131
1	-71 kg	0.3997	basketball	rabbit	528	0.685	1.9882	1.3063	-318 mph	1.2782	-527	3.0979	15	1882
0	-122 kg	1.8162	football	guinea pig	483	0.3133	1.2837	0.8627	-294 mph	-0.1347	434	n/a	395	712
1	71 kg	-0.1378	golf	hamster	-75	0.6669	0.5623	0.8609	n/a	-0.6225	12	-0.6499	1208	-941
2	1368 kg	1.882	BOXING	dog, reptile, pig	-10	0.8462	-0.3872	1.5003	-359 mph	1.2271	1122	-0.6754	-424	-1209
3	682 kg	-0.8488	n/a	chicken	340	1.5796	-0.1565	2.7864	1048 mph	1.334	1710	1.7546	103	-551
1	-517 kg	0.3614	soccer	rabbit	288	-0.0962	1.6914	0.0203	945 mph	-0.1222	1042	1.1175	1461	825
1	-330 kg	0.7784	golf	rabbit	-1054	2.5681	0.2833	0.8463	-112 mph	1.7216	-312	0.8946	-1086	1294
3	-167 kg	-0.0923	track & field	cat, ferret	1524	1.6434	1.2913	1.5151	2788 mph	-0.7121	2215	1.1306	88	199
3	-283 kg	-2.2637	track & field	chicken	1272	0.7072	-1.0748	-0.3646	974 mph	0.4991	2010	0.5159	2488	1600
1	-88 kg	0.6776	basketball	Rabbit	393	0.3714	0.2535	1.5633	-1518 mph	1.4947	-121	-0.776	970	1515
0	639 kg	0.2619	football	guinea pig, bird	1667	1.5875	0.617	-0.1954	1006 mph	0.4989	-168	1.4374	1351	277
0	538 kg	0.3813	badminton	guinea pig, bird	191	0.0586	None	0.2206	1437 mph	1.1611	-1277	1.0747	920	1410
2	875 kg	-0.5677	ice hockey	pig	348	0.0218	-0.3	0.3863	650 mph	1.7014	414	1.4989	669	817
1	-134 kg	-1.2901	soccer	hamster	-1084	0.6223	1.3522	1.4346	1182 mph	0.4747	-205	0.3266	1713	1640
1	583 kg	-0.0467	golf	hamster	-863	1.2304	1.2233	1.1277	563 mph	-0.9314	-86	0.2575	1085	471
3	960 kg	0.0838	motor sports	cat	616	-0.164	-0.8765	-0.2526	-225 mph	-0.348	-879	-0.3134	1356	-196
1	-819 kg	0.0931	golf	rabbit	423	0.6119	0.6363	0.7684	194 mph	-0.3735	-88	1.6309	1301	-366
0	1522 kg	-1.0583	volleyball	N/A	937	0.8123	1.2353	-0.3732	502 mph	1.5358	-452	-1.1967	1472	1511
3	1759 kg	-0.2866	motor sports	ferret	122	1.0149	-0.0032	0.8489	159 mph	1.1288	-604	-0.7218	761	-1383
0	151 kg	1.2734	volleyball	guinea pig	1120	-0.6518	-0.4948	-0.4298	241 mph	1.0666		0.8462	1035	307
0	1304 kg	0.5987	football	bird, guinea pig	-606	0.4381	-1.1436	1.1313	1913 mph	1.6083	1048	0.3808	185	1815
1	478 kg	1.2738	golf	hamster	297	0.4529	1.4086	1.7385	179 mph	1.5857	1879	0.6219	523	-245
1	-308 kg	1.6563	basketball	hamster	-130	1.5237	0.7412	-0.2679	570 mph	1.5528	565	0.0995	306	-1068
0	27 kg	0.6825	football	guinea pig	117	1.2906	-0.0587	-0.05	55 mph	0.6902	1043	1.0536	-1142	170
1	-1401 kg	0.5658	basketball	rabbit	-109	0.6198	0.8713	2.3779	513 mph	-1.317	957	1.698	2475	-1045
2	159 kg	1.5327	baseball	dog	441	0.1078	0.2828	0.7612	1459 mph	1.1695	1336	0.3622	914	205
0	84 kg	2.4482	volleyball	guinea pig	710	-0.9677	-0.0613	2.0664	-738 mph	0.8141	850	1.1977	1777	833
3	1516 kg	0.9345	track & field	ferret	574	0.5036	0.936	0.956	-272 mph	0.2171	-516	1.2867	1067	215
0	-571 kg	0.1851	football	fish	1099	0.5889	0.4441	-0.6716	-1068 mph	1.4018	557	-0.0881	384	1640
2	1456 kg	-0.4354	NULL	dog, pig, reptile	1602	1.3899	0.194	1.3675	202 mph	0.0526	-1538	0.9015	1567	488
0	-278 kg	0.2242	badminton	fish	1374	-0.093	0.3614	0.8725	575 mph	1.5842	1308	0.1856	360	132
3	432 kg	-0.3199	motor sports	chicken	1745	-0.1103	0.3416	0.9597	2560 mph	N/A	-1296	0.1498	137	-366
3	1508 kg	1.2173	motor sports	ferret, cat	-159	1.2124	0.0029	-1.1814	706 mph	0.2505	-1888	0.8533	809	328
3	1150 kg	0.0809	track & field	cat	365	0.9686	-0.0978	-0.0666	844 mph	1.342	-538	0.1931	-95	1099
2	388 kg	1.1063	baseball	dog, rat	887	0.1882		-0.6659	878 mph	1.6215	118	1.0889	1101	2043
0	188 kg	-0.4449	volleyball	bird, guinea pig	297	1.3561	1.7166	2.1316	785 mph	1.1537	560	0.7318	-372	600
1	605 kg	-0.6898	soccer	rabbit	-825	1.2725	1.9035	0.9487	-877 mph	0.6102	-178	0.1213	303	416
1	-743 kg	0.0012	golf	rabbit	820	0.9646	1.2045	2.8817	11 mph	1.0426	1553	0.5042	1657	586
2	1014 kg	0.1634	boxing	REPTILE, PIG, DOG	98	1.1186	0.3169	0.6661	1682 mph	None	1630	0.7716	999	-412
1	936 kg	-0.2248	golf	hamster	732	-0.9642	-0.7989	0.0517	-509 mph	-1.3902	-541	0.3357	800	-109
1	476 kg	1.3721	golf	hamster	238	-0.332	0.0869	0.1603	-1142 mph	0.0014	2007	0.6357	552	976
1	267 kg	0.9655	golf	rabbit	429	0.7629	0.63	-1.5733	66 mph	-0.0017	-24	-0.1501	-149	86
0	260 kg	-0.5812	football	fish	-55	0.2119	-1.0337	0.5396	769 mph	2.0395	714	0.5372	693	669
2	1680 kg	-0.2282	tennis	pig, reptile, dog	-372	0.4119	0.9064	-0.2717	171 mph	2.7008	1765	-0.8582	1513	798
2	-719 kg	1.2893	baseball	rat, dog, reptile	608	-0.6245	0.6067	1.2716	104 mph	0.7232	977	-0.0123	-208	213
0	-213 kg	0.5092	badminton	fish	1451	0.8978	-0.2526	-0.0635	345 mph	1.0695	967	-0.234	697	1687
2	1429 kg	0.155	motor sports	pig	-99	-0.1169	1.5652	-0.3742	707 mph	1.4167	481	0.8129	1776	689
1	-305 kg	-1.7173	None	hamster	-804	0.6213	0.3219	0.5984	-1211 mph	-0.1614	2041	1.1778	995	1502
3	-320 kg	-0.6087	Motor Sports	chicken, cat	-566	-0.6222	0.9126	1.1537	1202 mph	-0.1454	1132	0.2279	1153	1254
0	91 kg	-0.0056	badminton	fish	367	0.7943	-0.6819	0.7465	1083 mph	-0.1496	-55	2.3681	-95	919
3	1841 kg	1.4369	motor sports	cat	484	0.018	-0.3322	-2.1186		1.0813	-1739	-0.4232	632	1299
2	1492 kg	0.1721	ice hockey	pig, dog, reptile	811	1.1989	-0.1754	1.8127	124 mph	0.2024	356	1.9467	-323	1148
0	871 kg	0.8137	badminton	bird, guinea pig	953	0.0193	1.6287	1.2016	1487 mph	0.9419	-740	1.3181	448	483
1	34 kg	0.6908	soccer	hamster	-302	0.175	0.3788	0.4939	683 mph	-0.0711	1814	0.6468	2031	1292
2	1983 kg	0.9199	boxing	pig, rat, reptile	-124	0.1649	0.2132	3.0348	-642 mph	-0.173	368	0.1902	1192	1843
0	-405 kg	-0.7336	badminton	guinea pig, fish	592	-0.3516	0.9552	-0.7947	1087 mph	-0.0349	-772	0.6041	-100	519
2	-54 kg	0.4093	ICE HOCKEY	dog, pig, rat	1914	1.2014	1.0058	1.1755	1375 mph	1.3667	995	0.9212	122	1540
1	237 kg	0.9638	running	rabbit	-441	1.0065	-0.0636	-1.835	-515 mph	0.572	853	1.0266	1544	609
2	648 kg	1.2741	baseball	reptile	1214	0.7872	1.1432	0.4353	255 mph	-0.038	-45	1.6755	144	-612
3	1155 kg	0.8162	motor sports	cat, chicken	857	-0.1059	0.7884	0.2804	344 mph	1.8215	1360	1.3285	539	1599
3	1786 kg	1.8991	motor sports	hamster	723	0.0636	0.6233	1.183	1414 mph	1.7409	2027	-0.4621	-1899	-1876
1	300 kg	-0.5078	basketball	hamster	745	1.1394	1.638	0.2554	-8 mph	-0.6298	1871	0.3288	1035	453
3	1134 kg	0.4318	track & field	chicken	-809	1.5226	0.5808	-0.3852	553 mph	-0.1383	-4	-0.4933	2196	490
1	-75 kg	-0.2565	tennis	HAMSTER	-153	0.0597	0.8128	-0.3878	-10 mph	0.3228	-1195	-0.0074	-332	272
0	-193 kg	-1.2802	badminton	fish	283	1.2616	0.5374	-0.9488	895 mph	0.0895	-1159	-1.6312	884	950
1	-456 kg	0.1284	running	hamster	-927	0.8314	-0.5014	-0.1601	-1200 mph	1.0027	80	0.4245	1690	-204
3	1353 kg	2.3242	motor sports	ferret	-304	0.6644	2.8067	-0.1167	411 mph	1.4996	448	0.6297	-83	335
2	940 kg	-0.0178	ice hockey	bird	1324	1.5007	1.3648	0.2603	-73 mph	0.0444	1203	0.3071	232	-104
0	785 kg	0.255	volleyball	fish	-92	1.1315	-0.8069	-0.6348	954 mph	1.6231	-300	0.8367	2349	1693
0	462 kg	-0.0672	volleyball	bird	379	0.0372	0.7744	0.6654	422 mph	0.7765	891	0.5298	-132	733
3	1424 kg	-0.3265	motor sports	cat	-295	1.6274	0.5265	2.6225	1006 mph	0.6729	1349	1.7295	1599	1067
2	-49 kg	2.8161	baseball	pig	-121	1.0739	-0.2766		-103 mph	2.0681	806	-0.3095	-1053	1028
0	23 kg	-0.4205	volleyball	FISH, GUINEA PIG	-1099	0.2765	0.9527	-0.2189	1014 mph	0.2459	632	2.9638	578	1650
2	1391 kg	-1.3756	tennis	dog, pig, rat	1015	0.7447	-0.1634	1.0728	-1063 mph	-0.6757	1063	-0.1547	18	-385
0	-449 kg	0.5434	badminton	bird, guinea pig	-429	1.2868	0.1779	0.3926	2699 mph	0.4303	182		2103	553
2	515 kg	0.1478	baseball	reptile, dog, rat	459	0.9576	0.9209	1.4004	-332 mph	1.5364	-85	-0.1738	1823	-994
1	19 kg	1.0512	golf	rabbit	968	1.2294	0.099	1.2258	231 mph	1.0232	-565	-0.1745	1913	812
2	934 kg	0.4567	boxing	pig	-592	0.2524	0.1582	1.9692	-1018 mph	2.6813	-1153	-0.5702	-300	426
3	864 kg	0.3967	motor sports	chicken, cat	538	1.176	1.218	1.397	1614 mph	0.4114	-321	0.4112	-646	101
1	-10 kg	0.3772	basketball	hamster	-40	0.1123	0.312	-0.8157	604 mph	1.1539	1037	-0.5329	341	184
0	-241 kg	0.1099	football	bird	-683	1.1953	-0.5441	1.0613	1516 mph	1.0542	794	0.893	2201	1714
1	1161 kg	0.6485	golf	rabbit	530	1.556	-0.7732	1.4544	2781 mph	0.4944	-521	0.9918	113	-255
1	650 kg	-0.1709	golf	rabbit	-30	0.7581	-0.0585	0.0049	-1949 mph	-2.1435	262	1.1134	-298	541
2	2373 kg	-1.8758	tennis	dog	1796	-0.4385	-0.0986	0.979	465 mph	2.2657	774	0.6493	1714	-652
1	-525 kg	0.3936	running	rabbit	116	1.1667	0.7006	1.6541	490 mph	0.9288	-557	0.6175	359	-307
0	785 kg	0.24	volleyball	fish, guinea pig	1135	0.106	0.288	0.347	456 mph	2.4912	425	-0.1004	-285	-557
2	1703 kg	0.8838	ice hockey	pig, rat	195	-0.0793	0.1207	-0.4758	84 mph	1.3848	191	0.2806	153	315
0	558 kg	-1.3894	badminton	fish	-526	-0.0066	0.7112	0.3191	2662 mph	2.416	-759	0.5799	1323	1940
2	1670 kg	0.0015	boxing	rat	0	0.6713	0.3436	0.5371	341 mph	2.1846	1093	0.8619	1218	575
1	-1505 kg	0.6189	basketball	hamster	-614	1.5107	1.9102	-0.9273	1383 mph	-0.429	691	-0.8955	2833	922
2	1573 kg	0.817	baseball	rat, reptile, pig	417	0.0448	0.7721	0.27	107 mph	0.5431	272	0.9646	1080	607
1	-769 kg	-0.223	golf	rabbit	-436	-0.6333	-0.5016	0.4637	-652 mph	0.8442	2509	2.1605	1068	457
2	900 kg	1.6958	baseball	reptile	381	1.2276	-0.6918	1.505	-1879 mph	1.1452	1208	-1.2654	1585	-563
2	270 kg	-0.8988	motor sports	reptile, dog	492	-0.3273	2.2541	0.7486	-1340 mph	1.6309	-221	0.1031	761	954
0	73 kg	1.3915	badminton	fish	409	0.3644	-0.0994	-1.1364	-571 mph	0.6218	-67	1.3448	566	1867
2	2491 kg	0.7483	tennis	rat, dog	367	0.507	0.8011	1.9105	1116 mph	0.6136	904	2.1057	2265	-217
2	353 kg	0.4833	ice hockey	pig, reptile, rat	2042	0.3438	0.0776	1.0575	-219 mph	0.9701	-709	2.3519	1086	169
3	1876 kg	0.4621	track & field	ferret, cat	2360	-0.0315	-0.4671	0.0429	1028 mph	-0.6609	1734	0.2772	-330	1369
1	-162 kg	1.0159	basketball	hamster	476	1.0216	1.0388	-0.1281	-366 mph	0.5127	1752	1.8966	-669	1278
